Id,SalePrice
1461,103855.02247952182
1462,158401.95585764892
1463,176121.99668218123
1464,192382.26422334556
1465,184897.2999805413
1466,165709.14334755254
1467,177108.0334862576
1468,159890.9183273318
1469,187904.99581116767
1470,118010.90270798204
1471,178211.5322572006
1472,93207.6697706569
1473,89538.08345911758
1474,141353.66911052816
1475,113925.64909729532
1476,326163.0116817038
1477,226978.18103021308
1478,269200.0389627736
1479,270451.4159409476
1480,484130.55367477244
1481,308427.81090341334
1482,202975.45232783406
1483,166850.3208526434
1484,158789.30642748773
1485,182875.11474496807
1486,189264.89747929326
1487,309194.8486475643
1488,247052.37298403247
1489,181560.63457436964
1490,221773.86081094333
1491,185130.1247450023
1492,83450.60689299782
1493,179194.29630370135
1494,286503.0213372211
1495,278102.17176336894
1496,228101.0328242872
1497,166854.41820381366
1498,157727.09238626328
1499,154548.98268622276
1500,152001.95670104586
1501,163800.62686658633
1502,147061.15804756695
1503,287528.1667120355
1504,234549.2194005774
1505,215338.6086907795
1506,199533.52548052804
1507,238452.52554256257
1508,191160.28946143397
1509,159347.2242970931
1510,141038.63787674144
1511,143358.40743940964
1512,166000.46058353942
1513,124831.13734380456
1514,152457.70873706986
1515,187228.12430775494
1516,139873.06215927174
1517,164312.0390974365
1518,133499.8420493961
1519,202004.4268091432
1520,126193.14846674525
1521,123889.89970552888
1522,172784.2146488546
1523,100219.31017919147
1524,118376.56088900557
1525,115654.33920030693
1526,108247.04067986655
1527,105807.49082599142
1528,137506.9096500383
1529,147873.45308182712
1530,182707.85105589032
1531,110940.36877733059
1532,105790.55699810472
1533,147042.29883434813
1534,124502.40222357113
1535,137711.4322135417
1536,103376.68803163696
1537,63493.148868317454
1538,142822.38999272042
1539,184139.70245471317
1540,93349.26494804506
1541,140762.5611335041
1542,120876.35772854093
1543,172403.15229772867
1544,80677.75367875026
1545,104197.69493578776
1546,120762.07925823826
1547,115747.21477419541
1548,121230.71453033657
1549,111089.03927284582
1550,115554.79855359247
1551,110684.84330158573
1552,124510.08534383966
1553,148790.70852882238
1554,116301.31691731968
1555,152273.46358316453
1556,90038.73381056976
1557,101296.03827600268
1558,92972.46775456239
1559,81170.88517705844
1560,133736.3250098763
1561,126084.95985976617
1562,127254.3326337279
1563,115468.50115352693
1564,165960.05233830056
1565,150054.39633764897
1566,231122.16337208214
1567,75932.92741409379
1568,236241.55143420267
1569,126350.62554948857
1570,144827.37455966164
1571,119219.25939199733
1572,145381.47705368153
1573,207149.44076226884
1574,125791.91130285968
1575,223546.250315294
1576,240766.18377526986
1577,171236.58417381698
1578,149855.2161407483
1579,146361.24369357538
1580,191538.1201974544
1581,158988.99507875007
1582,120943.05263483035
1583,298221.104999091
1584,205720.66006636663
1585,134206.8170066474
1586,71228.90569219012
1587,94504.85034444147
1588,148409.95993517572
1589,87512.29843164091
1590,134210.73936085368
1591,95156.44766834957
1592,112279.80291638793
1593,121080.90704272952
1594,114200.82981667378
1595,112769.23769789941
1596,241482.20447413492
1597,194632.95496535228
1598,219060.4613156736
1599,158320.2556880241
1600,155172.19166954068
1601,71975.39757991224
1602,105898.49377494844
1603,89840.52828629084
1604,244550.4634097712
1605,239934.25989315112
1606,164402.9891117646
1607,180294.18803119168
1608,211246.3915105491
1609,170380.9638327018
1610,140679.96653672584
1611,133218.65148099646
1612,165975.94170309027
1613,158970.44940446506
1614,122967.39242879764
1615,92708.32043268174
1616,77171.62515774988
1617,90609.24742139265
1618,121290.03077637262
1619,135625.15468171146
1620,171436.85245394552
1621,131151.8891797863
1622,126147.31988244968
1623,264005.01143431437
1624,209473.7030013147
1625,113776.78483770818
1626,165051.68034315755
1627,186230.5497420772
1628,273400.61590968864
1629,176340.86602264253
1630,350930.88245782896
1631,218822.01193190488
1632,232929.15196446332
1633,165704.28967988666
1634,181624.8824513614
1635,172238.47766859943
1636,147844.7725558479
1637,195058.85655678925
1638,172494.3077788157
1639,185291.63883022682
1640,255024.7399905473
1641,176051.0480718528
1642,216575.8044877274
1643,203544.394746206
1644,229115.64674351303
1645,191250.18349042317
1646,159011.8482590695
1647,153294.64988522363
1648,121564.11440688084
1649,141749.3046602398
1650,104415.00415664173
1651,118886.22754520093
1652,97058.46698530523
1653,101196.67625219296
1654,134891.54064893897
1655,142858.75395856102
1656,136069.65862085964
1657,137013.94129170824
1658,139191.82304967422
1659,116362.97435289041
1660,152910.74942686167
1661,414073.99501192954
1662,359992.2505047681
1663,336082.3010296151
1664,476953.1925997363
1665,270627.2441549674
1666,300486.311900967
1667,342312.07541519054
1668,295768.90827969986
1669,270676.028743544
1670,301438.51478773437
1671,236642.2433960268
1672,400446.3192119489
1673,265208.7377068435
1674,221592.40824320877
1675,178135.85712996282
1676,176445.03556622413
1677,199990.22837213482
1678,419347.91172809474
1679,356169.172969921
1680,303109.0574918908
1681,221247.3522673815
1682,283337.59247396037
1683,169699.01354301753
1684,165225.50895035052
1685,165782.33594818012
1686,169625.39551696918
1687,161995.10342874622
1688,186188.54707150173
1689,184138.25075816282
1690,190854.01367628382
1691,184332.95068610687
1692,265151.8577703899
1693,161391.06577840424
1694,179723.86811500977
1695,155798.57032423277
1696,263594.36978550185
1697,162120.1808987402
1698,330571.07962643955
1699,306857.467963359
1700,225168.7567816838
1701,254550.52198890853
1702,240082.3346416514
1703,248908.138469044
1704,280872.88388042623
1705,250810.87315434875
1706,436974.9875735248
1707,205863.86571501542
1708,187055.4167331736
1709,253322.46851740414
1710,214035.63882287164
1711,265879.772818191
1712,253534.11332432702
1713,243517.3292053217
1714,214016.0938729549
1715,194120.37465532735
1716,170923.5952431999
1717,170614.43947810217
1718,133363.62195667857
1719,189114.38226688825
1720,220948.9906665384
1721,154719.55695564082
