Id,SalePrice
1461,104153.52451219567
1462,159264.80347060977
1463,175751.26736955604
1464,192624.67255052898
1465,185636.04241742397
1466,165352.74389844952
1467,176527.7743928001
1468,159867.8752058815
1469,185047.82823196045
1470,116684.92734716252
1471,175994.8389370618
1472,91447.9981464694
1473,88753.27834544088
1474,139765.81665048105
1475,112139.23199801106
1476,321550.8663639583
1477,226000.87573344973
1478,269000.50189530756
1479,268890.0617319171
1480,482524.94402897015
1481,306736.51641321805
1482,202272.8457356229
1483,165923.12489103677
1484,156824.33396651602
1485,185455.14769785345
1486,189177.38905764438
1487,307001.52311051777
1488,246600.5036007861
1489,182176.27217990303
1490,225141.43753780224
1491,184839.58857517273
1492,82734.32850973452
1493,179472.83303789707
1494,284370.1482492127
1495,275808.91917123075
1496,229427.80502801164
1497,165667.6843793657
1498,158970.67190609136
1499,154148.7435114251
1500,153317.67064285203
1501,165402.04382200332
1502,146482.0857383066
1503,289701.3052195789
1504,235331.8063749359
1505,216346.39926277456
1506,199931.30391314285
1507,236505.3961514962
1508,191016.08075441266
1509,159814.508360758
1510,141541.63228667557
1511,143246.05379127228
1512,167133.1624599697
1513,125279.82747139441
1514,150118.3437259297
1515,184512.86122446094
1516,139024.98693792857
1517,161536.47809970955
1518,132513.45473895074
1519,199763.88171170215
1520,126609.9568793246
1521,124094.26189586632
1522,173067.827995998
1523,98894.07672165362
1524,119127.90358758859
1525,116263.12103574754
1526,108107.2088810476
1527,105545.0153174919
1528,136498.89200379924
1529,151654.32989648802
1530,182539.97032857107
1531,108264.88375510238
1532,105148.6850209734
1533,147376.46045394157
1534,122459.2845312102
1535,136513.3693028778
1536,102305.51509644228
1537,62462.98392392595
1538,144130.5185159505
1539,186063.7466531132
1540,93419.22279257198
1541,139393.19993690582
1542,119481.52075614665
1543,170428.59236897205
1544,80152.02314807053
1545,103373.50612808114
1546,120325.31961970938
1547,115179.01561311579
1548,120231.42128454696
1549,110793.85007171145
1550,114916.93313030327
1551,109247.44834236227
1552,123839.06271229479
1553,149661.97750556516
1554,115384.14982746728
1555,152510.976912234
1556,87911.97991365514
1557,99462.0944644272
1558,91784.0451204415
1559,81316.41933064439
1560,133819.2985146827
1561,125259.02045885604
1562,127091.09893002904
1563,115597.29287002899
1564,165610.89328884054
1565,149114.95349926854
1566,229425.5028262802
1567,75016.78790801966
1568,238595.36745529537
1569,126047.24318665573
1570,145827.83668124807
1571,118824.01801972056
1572,145291.86731932778
1573,203158.65696434534
1574,125802.96645626947
1575,223592.8775530385
1576,242339.65625744077
1577,170906.1515174693
1578,148739.32179390796
1579,145784.4758341976
1580,192113.08675703796
1581,157497.29860226024
1582,121618.96582639379
1583,298155.15364789445
1584,205325.06115775328
1585,134454.94799115183
1586,70382.74501601938
1587,93951.64228428478
1588,149490.77010520545
1589,86297.02912713391
1590,134415.73484342266
1591,95818.87918416606
1592,110956.37334467057
1593,120259.5118688027
1594,113948.9932632759
1595,111517.76995145337
1596,236432.36235730254
1597,196155.21009678338
1598,221322.1166093543
1599,157976.9103294516
1600,154333.3054811035
1601,70927.87575244482
1602,105211.7916986513
1603,89551.19661113468
1604,246879.43847081455
1605,239515.48303603622
1606,163990.59532849598
1607,179309.29063134466
1608,212146.70732745965
1609,168318.69330758325
1610,141294.19835729926
1611,130520.77886340878
1612,165931.02233147356
1613,158730.61470294508
1614,123609.4965763311
1615,92725.5310785484
1616,76984.36687634526
1617,90666.75604926815
1618,121463.1343989014
1619,136205.0684112972
1620,169986.3205176975
1621,129813.89935128854
1622,125678.61242008118
1623,260584.19909765487
1624,208672.01820899494
1625,114327.13982063286
1626,165313.288157449
1627,186660.92146235015
1628,274285.5420936774
1629,177975.04626212158
1630,352231.9176302506
1631,220342.9038013637
1632,234234.44303445207
1633,166524.0255813793
1634,181860.84314469382
1635,172278.39955709057
1636,146597.16920687098
1637,193691.58061236283
1638,171617.8844712531
1639,185435.9499320559
1640,256360.73790659642
1641,175907.69301116173
1642,217549.43490259768
1643,202707.931021172
1644,230735.2396843884
1645,191658.9934224395
1646,160609.11299739225
1647,154225.8145217495
1648,118452.92384261945
1649,143187.90437258346
1650,103638.18792486198
1651,118218.45065926349
1652,96652.1371693129
1653,100822.10589875774
1654,132427.08228014383
1655,141125.5994220351
1656,134729.88324858877
1657,136750.27874139766
1658,139312.47864996066
1659,115927.03860651914
1660,153165.22441276663
1661,415155.3121782017
1662,358824.7350390204
1663,336163.9030005623
1664,471146.5974138218
1665,270153.5327957265
1666,298785.2243052012
1667,346129.4459839158
1668,295799.2982834316
1669,269145.39524324005
1670,301320.989994132
1671,236341.18488856454
1672,399771.3063008024
1673,265526.06148783455
1674,220067.00207616508
1675,178163.09879352726
1676,175310.02432472687
1677,200204.13694915213
1678,413539.0691667149
1679,357308.44510361995
1680,302649.06498060684
1681,220880.96450929443
1682,283189.9411328759
1683,167284.9277285269
1684,164782.62758267653
1685,165646.9012740124
1686,169241.2478923244
1687,164231.66367328598
1688,184989.98185503905
1689,183688.0941634811
1690,191167.9705784523
1691,185168.84812541728
1692,268487.92613650236
1693,163760.9765757696
1694,180121.7785780725
1695,156868.17440324152
1696,265131.04771379963
1697,163983.63609688953
1698,327162.2677379786
1699,305398.29129960865
1700,223396.77230088363
1701,253440.33211230367
1702,237839.83791126055
1703,247234.78150769687
1704,280215.9563362143
1705,251526.19860010466
1706,436759.9884724936
1707,207830.9055540607
1708,187876.04340782788
1709,254004.24937775976
1710,214716.10020783707
1711,269097.4761483216
1712,253601.36361425964
1713,243531.88789149243
1714,215534.09604556183
1715,194775.54755414184
1716,170895.97602501546
1717,170159.1353170001
1718,133073.7391913836
1719,187969.33292340592
1720,218389.76759964178
1721,154422.00758527542
1722,122425.54814202855
1723,144822.3960658901
1724,190878.3457503023
1725,229817.82637503138
1726,173483.9619055865
1727,147110.39635731946
1728,169377.07600671137
1729,164863.9389082829
1730,148888.48589347326
1731,118656.12973927755
1732,120850.00328603896
1733,115045.75863858606
1734,107882.25222653458
1735,128861.36223305343
1736,107669.28064059204
1737,322740.9472057967
1738,237951.3344009974
1739,259209.32890390622
1740,205859.72952671687
1741,176771.83925843152
1742,162369.04722544953
1743,165336.62349285829
1744,278533.08457414893
1745,198981.44476904845
1746,163519.04123639734
1747,203921.82905205584
1748,212404.31805926224
1749,143089.48283588045
1750,120141.55856021908
1751,246861.73018068066
1752,115220.00815996234
1753,141883.04913851223
1754,183747.36985282422
1755,160870.27474917786
1756,122321.06450429557
1757,113381.9984876411
1758,137784.90004327113
1759,158381.64129900862
1760,162140.73551602557
1761,134608.21819120576
1762,161479.4353110883
1763,178939.5775163915
1764,112892.46563304719
1765,156089.6923395644
1766,177740.5288302725
1767,220189.4346677833
1768,139148.79795405146
1769,180279.01373925124
1770,149043.34945099606
1771,112071.26615106864
1772,129928.20802133772
1773,115847.04668804728
1774,158143.1469315074
1775,139425.0253919956
1776,110858.918467552
1777,107270.71642072844
1778,138593.73944102033
1779,107549.19370237808
1780,187728.7482455145
1781,127538.22877919169
1782,86755.85702253433
1783,138575.20768823393
1784,107084.47688212215
1785,117295.89640322026
1786,144694.95684285392
1787,165412.83889269351
1788,62266.26606490141
1789,98851.68713003537
1790,87792.0322217158
1791,190869.46044823754
1792,150599.78486314983
1793,133635.79623730681
1794,151836.68932064742
1795,129558.12986097384
1796,114600.07967748478
1797,93442.94570697423
1798,116353.17352306488
1799,116169.24215011059
1800,136089.55718101634
1801,115059.6932222524
